CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,url
0330b821-6bfb-4ca2-b8b3-ee7420a87713,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web'},66fd1fc355f202ce2600c1fe,2024-10-02 13:26:11.691,URL_TAG_CLICK,https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web
0330b821-6bfb-4ca2-b8b3-ee7420a87713,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,{'url': 'https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web'},66fd1fd9ce37c37834850d57,2024-10-02 13:26:33.514,URL_TAG_CLICK,https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web
66cb3ac6-8d41-45ee-bd84-5bf042bc8d09,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/imaging/breast-imaging/locations.aspx?utm_source=hyro_web'},66fd5797ce37c37834884880,2024-10-02 17:24:23.053,URL_TAG_CLICK,https://www.urmc.rochester.edu/imaging/breast-imaging/locations.aspx?utm_source=hyro_web
8d487488-d409-4ca3-b397-799031e28edb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,83,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},66fdb8c9ce37c378348e277d,2024-10-03 00:19:05.993,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
4d7cafb8-4053-4f09-b1e0-8b90d11d3979,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,{'url': 'https://www.urmc.rochester.edu/imaging/locations.aspx?utm_source=hyro_web'},66fd971556f35ba81d9ec9ad,2024-10-02 21:55:17.923,URL_TAG_CLICK,https://www.urmc.rochester.edu/imaging/locations.aspx?utm_source=hyro_web
b85c2b18-d426-48a5-ab3f-0b8bdc84e97a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,{'url': 'https://www.urmc.rochester.edu/mental-health-wellness?utm_source=hyro_web'},66fd74954a29b75ae498dde5,2024-10-02 19:28:05.110,URL_TAG_CLICK,https://www.urmc.rochester.edu/mental-health-wellness?utm_source=hyro_web
25f07384-eb71-4b5b-9a55-ec8742966d7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,{'url': 'https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web'},66fd8b58ce37c378348ba01f,2024-10-02 21:05:12.698,URL_TAG_CLICK,https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web
3e6460b1-38fa-461d-a127-ed23c0eb0a6b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,{'url': 'https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web'},66fd993538bd14ede115c71f,2024-10-02 22:04:21.432,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web
9b290867-c27b-43b9-95fa-2fab9a32db6d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,123,{'url': 'https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web'},66fd60e656f35ba81d9bf676,2024-10-02 18:04:06.785,URL_TAG_CLICK,https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web
63851835-9686-418f-8b45-0ec99351c2d5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,{'url': 'https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web'},6707c9007673c82f42806672,2024-10-10 15:30:56.714,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web
ab88de50-11ee-4dea-a71c-e386df24bba6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{'url': 'https://www.urmc.rochester.edu/health-information-management.aspx?utm_source=hyro_web'},670841aa14519701d6ff5925,2024-10-11 00:05:46.424,URL_TAG_CLICK,https://www.urmc.rochester.edu/health-information-management.aspx?utm_source=hyro_web
3683f412-77a1-47f1-88bc-18347217ec3e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,{'url': 'https://www.urmc.rochester.edu/get-care.aspx?utm_source=hyro_web'},670868b7d7b6713c29c52fcb,2024-10-11 02:52:23.244,URL_TAG_CLICK,https://www.urmc.rochester.edu/get-care.aspx?utm_source=hyro_web
5dd8a52a-8b9d-44d2-954c-3698a61d6557,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,{'url': 'https://www.urmc.rochester.edu/health-information-management.aspx?utm_source=hyro_web'},67082cd486501aa6ad21a2a5,2024-10-10 22:36:52.512,URL_TAG_CLICK,https://www.urmc.rochester.edu/health-information-management.aspx?utm_source=hyro_web
59ff0929-6ba0-4fce-b4bf-29bcc3d048b4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web'},6707cf0c7673c82f4280c808,2024-10-10 15:56:44.768,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web
f2c79ad2-f0d6-4a79-aaa1-240b8e2650ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,{'url': '(585)%20275-2181'},670c37768529bdd288a4660f,2024-10-14 00:11:18.541,URL_TAG_CLICK,(585)%20275-2181
01119eac-ed0c-4ccb-80c8-32f1bcde52db,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},670c25ca8529bdd288a3977a,2024-10-13 22:55:54.018,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
3ea5305b-4c63-4458-ac43-b3936103c164,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web'},670be6ea14519701d620434a,2024-10-13 18:27:38.304,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web
6a459e0d-55e3-4a43-bdd6-71f5d6abed46,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},670bb70d14519701d61e8eec,2024-10-13 15:03:25.052,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
f5799455-173c-4fdb-9fef-86535dc123c4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},670bccc414519701d61f3277,2024-10-13 16:36:04.393,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
91050dd7-6ee5-4a99-95f8-b35d434ff3e9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},670c2fea8529bdd288a40aca,2024-10-13 23:39:06.677,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
82bb0312-b56f-4650-8252-658f01e56e46,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,{'url': 'https://www.urmc.rochester.edu/strong-memorial/smh-coronavirus-information.aspx?utm_source=hyro_web'},670c02778529bdd288a1f7e1,2024-10-13 20:25:11.658,URL_TAG_CLICK,https://www.urmc.rochester.edu/strong-memorial/smh-coronavirus-information.aspx?utm_source=hyro_web
ac432d17-3fea-4852-9063-24cb9fa9bf62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,{'url': 'https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web'},670b489f8529bdd2889d3250,2024-10-13 07:12:15.793,URL_TAG_CLICK,https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web
5d49d815-7f43-4cb0-8fb2-ff3aae352158,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},670bcdfe8529bdd2889fb04e,2024-10-13 16:41:18.886,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
89df92a8-729f-4446-88f1-bda445867415,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,{'url': 'https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web'},670bfa3e14519701d6211cf4,2024-10-13 19:50:06.765,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web
36887ea0-dce8-4849-b7ed-40170e769b1a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,{'url': 'https://www.urmc.rochester.edu/coronavirus/coronavirus-vaccination.aspx?utm_source=hyro_web'},670bfa098529bdd288a195e8,2024-10-13 19:49:13.182,URL_TAG_CLICK,https://www.urmc.rochester.edu/coronavirus/coronavirus-vaccination.aspx?utm_source=hyro_web
dca37f59-665b-4285-be09-dda0f585572a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,{'url': 'https://www.urmc.rochester.edu/careers.aspx?utm_source=hyro_web'},670b1c1c14519701d61b5c27,2024-10-13 04:02:20.745,URL_TAG_CLICK,https://www.urmc.rochester.edu/careers.aspx?utm_source=hyro_web
404aeb5e-6587-42d1-b71e-258aafd33368,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},670be9c914519701d6206546,2024-10-13 18:39:53.576,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
7b61aea5-8031-46b3-b1e0-d07a7c5007a7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},67082d4814519701d6fe3602,2024-10-10 22:38:48.078,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
e6b70216-05e5-4583-8830-7985a1f8e1ea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing/ur-medicine-billing-office.aspx?utm_source=hyro_web'},6707ea0114519701d6fa6f8a,2024-10-10 17:51:45.146,URL_TAG_CLICK,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing/ur-medicine-billing-office.aspx?utm_source=hyro_web
b3eb05dc-d00c-453d-b61b-6c369f1deed0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,{'url': 'https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web'},6707e7c37673c82f4282644d,2024-10-10 17:42:11.583,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web
df06de74-b1b6-4be5-9b59-c6a245ba8427,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6707dc458529bdd2887932d7,2024-10-10 16:53:09.810,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
d05db313-d5e6-46b9-a4c7-c3fdda0b8ab0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web'},6707c93f7673c82f428069f0,2024-10-10 15:31:59.018,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web
32dae4a8-6faa-461d-ba03-71e3a56c844f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,{'url': 'https://www.urmc.rochester.edu/urgent-care?utm_source=hyro_web'},670780d17673c82f427ebf46,2024-10-10 10:22:57.749,URL_TAG_CLICK,https://www.urmc.rochester.edu/urgent-care?utm_source=hyro_web
d9a1f8e5-ec62-45a8-a2e1-f7887fb7aa81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},6707f64886501aa6ad1eaaaf,2024-10-10 18:44:08.326,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
0751bbb4-c5e4-41b9-9453-2d35109d8284,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,{'url': 'https://www.urmc.rochester.edu/family-medicine/global-health.aspx?utm_source=hyro_web'},6707d9b614519701d6f958ae,2024-10-10 16:42:14.691,URL_TAG_CLICK,https://www.urmc.rochester.edu/family-medicine/global-health.aspx?utm_source=hyro_web
afb24b98-fa3e-4254-9d64-ede359b5fe29,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6707e1bb7673c82f4281f97d,2024-10-10 17:16:27.663,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
afb24b98-fa3e-4254-9d64-ede359b5fe29,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6707e1f97673c82f4281fd9c,2024-10-10 17:17:29.187,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
afb24b98-fa3e-4254-9d64-ede359b5fe29,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,161,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6707e3497673c82f428216ef,2024-10-10 17:23:05.908,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
afb24b98-fa3e-4254-9d64-ede359b5fe29,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,183,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6707e3658529bdd28879b178,2024-10-10 17:23:33.450,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
02b22b71-cf99-4035-81f7-6988f6b48590,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,{'url': 'https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web'},67080db2d7b6713c29bf4bd6,2024-10-10 20:24:02.166,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web
3c3b3d70-6581-4728-8445-9dc012ec3326,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,{'url': 'https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing/ur-medicine-billing-office.aspx?utm_source=hyro_web'},6707d6c37673c82f42814cff,2024-10-10 16:29:39.619,URL_TAG_CLICK,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing/ur-medicine-billing-office.aspx?utm_source=hyro_web
7949487d-13b8-4d93-89ec-33fe6d62d762,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web'},6707d7007673c82f428150d2,2024-10-10 16:30:40.762,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web
9756efb7-c4dd-49f6-931c-553b19f0ddec,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,{'url': 'https://www.urmc.rochester.edu/pharmacy/pharmacies/strong-memorial-outpatient.aspx?utm_source=hyro_web'},670757ad7673c82f427e0a48,2024-10-10 07:27:25.562,URL_TAG_CLICK,https://www.urmc.rochester.edu/pharmacy/pharmacies/strong-memorial-outpatient.aspx?utm_source=hyro_web
109ffbe1-3eef-41ef-a315-e007b1b520be,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,{'url': 'https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web'},6707fa6586501aa6ad1ee7d9,2024-10-10 19:01:41.679,URL_TAG_CLICK,https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web
35bf3d39-d304-4a81-90e8-2eb7db21b972,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},670869e114519701d60121a7,2024-10-11 02:57:21.817,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
5ea6dc09-1c87-4c75-baf2-2067879307a7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/financial-assistance.aspx?utm_source=hyro_web'},6707d9877673c82f42817662,2024-10-10 16:41:27.202,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/financial-assistance.aspx?utm_source=hyro_web
486a1c62-6925-4c31-893a-7bdb398bcbf6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{'url': 'https://www.urmc.rochester.edu/ob-gyn/family-planning.aspx?utm_source=hyro_web'},6707461d14519701d6f5648f,2024-10-10 06:12:29.377,URL_TAG_CLICK,https://www.urmc.rochester.edu/ob-gyn/family-planning.aspx?utm_source=hyro_web
1c523941-7387-4720-a0b7-5c458ce0d8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},67082f818529bdd2887e1f36,2024-10-10 22:48:17.806,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
033ebddc-f7d6-468d-bd6b-b08f227afc0f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://mychart.urmc.rochester.edu/MyChart/inside.asp?mode=questionnaire&from=list&src=sys&srcid=1&quesid=41040001&utm_source=hyro_web'},6707216f14519701d6f3b989,2024-10-10 03:35:59.336,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/MyChart/inside.asp?mode=questionnaire&from=list&src=sys&srcid=1&quesid=41040001&utm_source=hyro_web
1717ce2e-7671-4504-8085-aa0380f14894,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},6708078314519701d6fc2ec4,2024-10-10 19:57:39.130,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
d68e3a95-4900-460c-a9f1-f7960c349ebd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,88,{'url': 'https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web'},6702bc4c55f202ce2639044e,2024-10-06 19:35:24.108,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/mychart/?utm_source=hyro_web
82cc7dac-c0f8-456f-8ebb-5bd2b34472b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,{'url': 'https://www.urmc.rochester.edu/strong-memorial/parking-directions.aspx?utm_source=hyro_web'},6702689d55f202ce26363c5b,2024-10-06 13:38:21.423,URL_TAG_CLICK,https://www.urmc.rochester.edu/strong-memorial/parking-directions.aspx?utm_source=hyro_web
af23f5d0-3cb5-49de-87a1-7e1ce0ea2245,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{'url': 'https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web'},67022f2cce37c37834bf9e49,2024-10-06 09:33:16.298,URL_TAG_CLICK,https://www.urmc.rochester.edu/strong-memorial/patients-families/hospital-stay/concerns.aspx?utm_source=hyro_web
76c86fe8-553c-4099-b380-ef490cfbd439,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,{'url': 'https://www.urmc.rochester.edu/dentistry/patients/emergency.aspx?utm_source=hyro_web'},6702e67c55f202ce263aebfe,2024-10-06 22:35:24.869,URL_TAG_CLICK,https://www.urmc.rochester.edu/dentistry/patients/emergency.aspx?utm_source=hyro_web
edb01503-b357-456f-acea-21c4a4e9ff51,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},67028b3ace37c37834c14dac,2024-10-06 16:06:02.341,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
4cdc3335-6449-4cad-9c84-2c9de7306ad9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{'url': 'https://www.urmc.rochester.edu/coronavirus/visitor-restrictions.aspx?utm_source=hyro_web'},6702aa85ce37c37834c29773,2024-10-06 18:19:33.765,URL_TAG_CLICK,https://www.urmc.rochester.edu/coronavirus/visitor-restrictions.aspx?utm_source=hyro_web
f1112260-7b56-4f74-b96a-56d912502e7a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},6702f09d55f202ce263b5f83,2024-10-06 23:18:37.656,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
8173e069-bd00-4d6d-b676-044b378078e1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,{'url': 'https://www.urmc.rochester.edu/flu-vaccine.aspx?utm_source=hyro_web'},6702a92155f202ce26382af6,2024-10-06 18:13:37.471,URL_TAG_CLICK,https://www.urmc.rochester.edu/flu-vaccine.aspx?utm_source=hyro_web
8173e069-bd00-4d6d-b676-044b378078e1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,73,{'url': 'https://www.urmc.rochester.edu/flu-vaccine.aspx?utm_source=hyro_web'},6702a94c55f202ce26382cab,2024-10-06 18:14:20.384,URL_TAG_CLICK,https://www.urmc.rochester.edu/flu-vaccine.aspx?utm_source=hyro_web
620ff95b-7e4d-47f2-a780-b05e2a84bb9a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{'url': 'https://www.urmc.rochester.edu/physical-medicine-rehabilitation/physical-therapy/outpatient-therapy-services.aspx?utm_source=hyro_web'},6702260755f202ce26355a1d,2024-10-06 08:54:15.581,URL_TAG_CLICK,https://www.urmc.rochester.edu/physical-medicine-rehabilitation/physical-therapy/outpatient-therapy-services.aspx?utm_source=hyro_web
bbcfda2e-a3d4-4f96-b9bf-c5f97cf91bb7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web'},6701e0f755f202ce263371fc,2024-10-06 03:59:35.680,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay.aspx?utm_source=hyro_web
b1961438-5fc0-4aeb-a4ae-ad20d15e59cc,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,{'url': 'https://www.urmc.rochester.edu/physical-medicine-rehabilitation/physical-therapy/outpatient-therapy-services.aspx?utm_source=hyro_web'},6702c03ace37c37834c3a598,2024-10-06 19:52:10.824,URL_TAG_CLICK,https://www.urmc.rochester.edu/physical-medicine-rehabilitation/physical-therapy/outpatient-therapy-services.aspx?utm_source=hyro_web
bfd8be74-8a81-485d-aa76-f1983b2ed9f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,{'url': 'https://www.urmc.rochester.edu/ob-gyn/strong-beginnings?utm_source=hyro_web'},67029b9bce37c37834c1ebbf,2024-10-06 17:15:55.637,URL_TAG_CLICK,https://www.urmc.rochester.edu/ob-gyn/strong-beginnings?utm_source=hyro_web
13f41d60-e8af-4b64-87a6-78ceab0146f1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{'url': 'https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web'},6702ff8c55f202ce263c0dc6,2024-10-07 00:22:20.976,URL_TAG_CLICK,https://mychart.urmc.rochester.edu/MyChart/Authentication/Login?utm_source=hyro_web
2f5a48da-15d0-4a96-9096-cedd45cdba10,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,{'url': 'https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web'},670210b9ce37c37834bf037f,2024-10-06 07:23:21.182,URL_TAG_CLICK,https://www.urmc.rochester.edu/patients-families/bill-pay/insurance-information/insurance-carriers.aspx?utm_source=hyro_web
e853fa5f-3668-46ea-bb02-d21b59652c59,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{'url': 'https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web'},67022197ce37c37834bf6170,2024-10-06 08:35:19.987,URL_TAG_CLICK,https://www.urmc.rochester.edu/about-us/directions.aspx?utm_source=hyro_web
9dc4c9d5-eec3-4c3f-891b-9250f6ff50c5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{'url': 'https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web'},67023701ce37c37834bfbc1b,2024-10-06 10:06:41.451,URL_TAG_CLICK,https://www.urmc.rochester.edu/contact.aspx?utm_source=hyro_web
4a34f4fa-05ef-41cb-bf6b-5e3d56f3af8e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,{'url': 'https://www.urmc.rochester.edu/mental-health-wellness/addiction-services.aspx?utm_source=hyro_web'},6702fe31ce37c37834c6ae1a,2024-10-07 00:16:33.478,URL_TAG_CLICK,https://www.urmc.rochester.edu/mental-health-wellness/addiction-services.aspx?utm_source=hyro_web
2eff4658-bcf6-4a73-91d9-3c27c6225bdf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,{'url': 'https://www.urmc.rochester.edu/imaging/locations.aspx?utm_source=hyro_web'},6702db6d55f202ce263a69c6,2024-10-06 21:48:13.676,URL_TAG_CLICK,https://www.urmc.rochester.edu/imaging/locations.aspx?utm_source=hyro_web
b51cba13-c53c-41e6-8020-ae60cd6ec096,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{'url': 'https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web'},67023cf455f202ce2635b052,2024-10-06 10:32:04.748,URL_TAG_CLICK,https://www.urmc.rochester.edu/urm-labs.aspx?utm_source=hyro_web
10f99a9b-7600-46f1-aa05-fbe5ab82aee5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,{'url': 'https://www.urmc.rochester.edu/careers.aspx?utm_source=hyro_web'},66ff1558ce37c378349ee73e,2024-10-04 01:06:16.812,URL_TAG_CLICK,https://www.urmc.rochester.edu/careers.aspx?utm_source=hyro_web
