CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,constraints,nluEngineVersion,requestLatency,resultCount,type
f42b79b5-0337-42c4-8ba1-87d469fa5cff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'constraints': [{'obj': {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 922, 'resultCount': 57, 'type': 'provider'}",67082b758529bdd2887de932,2024-10-10 22:31:01.469,SEARCH_PERFORMED,"[{'obj': {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,922,57,provider
f42b79b5-0337-42c4-8ba1-87d469fa5cff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,"{'constraints': [{'obj': {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 42.961391, 'lng': -76.8722999}, 'southwest': {'lat': 42.7537729, 'lng': -77.1116699}}, 'confidence': 0.95, 'latlng': {'lat': 42.8361156, 'lng': -76.9873477}, 'location': '14456'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 483, 'resultCount': 10, 'type': 'provider'}",67082b828529bdd2887de9de,2024-10-10 22:31:14.211,SEARCH_PERFORMED,"[{'obj': {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 42.961391, 'lng': -76.8722999}, 'southwest': {'lat': 42.7537729, 'lng': -77.1116699}}, 'confidence': 0.95, 'latlng': {'lat': 42.8361156, 'lng': -76.9873477}, 'location': '14456'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,483,10,provider
34c9006f-1ac4-4d22-a206-847ec61260c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'constraints': [{'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'electrophysiology', 'nodeTypes': ['interest']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}], 'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2598, 'resultCount': 15, 'type': 'provider'}",66fc2d49f5f972a5bee5fc8a,2024-10-01 20:11:37.649,SEARCH_PERFORMED,"[{'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'electrophysiology', 'nodeTypes': ['interest']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}]",e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,2598,15,provider
974358d4-8741-4d5d-9d4d-ff387cf95fe6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 748, 'resultCount': 57, 'type': 'provider'}",66fc53c055f202ce26fa913e,2024-10-01 22:55:44.915,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,748,57,provider
6b7abd03-aa3e-4983-bce8-726cfcfb6bd5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'constraints': [{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['subspecialty', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}], 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 846, 'resultCount': 56, 'type': 'provider'}",66fbe4c2ce37c3783476653f,2024-10-01 15:02:10.356,SEARCH_PERFORMED,"[{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['subspecialty', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}]",2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,846,56,provider
6b7abd03-aa3e-4983-bce8-726cfcfb6bd5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'constraints': [{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['subspecialty', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 43.119085, 'lng': -77.5687059}, 'southwest': {'lat': 43.0585579, 'lng': -77.75506299999999}}, 'confidence': 0.95, 'latlng': {'lat': 43.0915814, 'lng': -77.6421577}, 'location': '14623'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}], 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 507, 'resultCount': 15, 'type': 'provider'}",66fbe4c8ce37c378347665bb,2024-10-01 15:02:16.656,SEARCH_PERFORMED,"[{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['subspecialty', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 43.119085, 'lng': -77.5687059}, 'southwest': {'lat': 43.0585579, 'lng': -77.75506299999999}}, 'confidence': 0.95, 'latlng': {'lat': 43.0915814, 'lng': -77.6421577}, 'location': '14623'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}]",2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,507,15,provider
8cf6e9d5-c5d1-41c8-97e6-24515a7607bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'psychiatry', 'nodeTypes': ['specialty', 'salient term']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 761, 'resultCount': 176, 'type': 'provider'}",66fc4a82ce37c378347cf607,2024-10-01 22:16:18.204,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'psychiatry', 'nodeTypes': ['specialty', 'salient term']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,761,176,provider
82699d4c-6fca-407f-bf08-d98ee1888236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'constraints': [{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'psychiatry', 'nodeTypes': ['salient term', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 897, 'resultCount': 176, 'type': 'provider'}",66fbe46fce37c37834766068,2024-10-01 15:00:47.402,SEARCH_PERFORMED,"[{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'psychiatry', 'nodeTypes': ['salient term', 'specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,897,176,provider
cb535099-d2b4-4d57-8f3c-6b91b21e7bba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'constraints': [{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 1589, 'resultCount': 56, 'type': 'provider'}",66fbff8855f202ce26f5a959,2024-10-01 16:56:24.515,SEARCH_PERFORMED,"[{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,1589,56,provider
3891427e-6adf-40b4-bc27-8431d60dd932,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 830, 'resultCount': 57, 'type': 'provider'}",66fc5159ce37c378347d5cb4,2024-10-01 22:45:29.939,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,830,57,provider
3237c8d5-ef03-4f3f-8d17-d4815171750b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2099, 'resultCount': 408, 'type': 'provider'}",66fc7411ce37c378347f4ff4,2024-10-02 01:13:37.973,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2099,408,provider
b3c68129-a690-42c7-a106-7fd11f0d734b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,151,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 734, 'resultCount': 408, 'type': 'provider'}",66fc7c4006ea172c89cf1810,2024-10-02 01:48:32.279,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,734,408,provider
b3c68129-a690-42c7-a106-7fd11f0d734b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,237,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 962, 'resultCount': 408, 'type': 'provider'}",66fc7cf306ea172c89cf1ed2,2024-10-02 01:51:31.548,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,962,408,provider
b3c68129-a690-42c7-a106-7fd11f0d734b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,247,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 43.140018, 'lng': -77.504128}, 'southwest': {'lat': 43.087295, 'lng': -77.6064829}}, 'confidence': 0.95, 'latlng': {'lat': 43.1156031, 'lng': -77.55621}, 'location': '14618'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 593, 'resultCount': 101, 'type': 'provider'}",66fc7cfa06ea172c89cf1f2e,2024-10-02 01:51:38.373,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': {'bounds': {'northeast': {'lat': 43.140018, 'lng': -77.504128}, 'southwest': {'lat': 43.087295, 'lng': -77.6064829}}, 'confidence': 0.95, 'latlng': {'lat': 43.1156031, 'lng': -77.55621}, 'location': '14618'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,593,101,provider
a50a1148-fac7-4748-aca8-cdbccf05e51c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'constraints': [{'obj': {'confidence': 0.92, 'name': 'bill'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}], 'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2723, 'resultCount': 0, 'type': 'provider'}",66fc34a406ea172c89cba573,2024-10-01 20:43:00.459,SEARCH_PERFORMED,"[{'obj': {'confidence': 0.92, 'name': 'bill'}, 'relation': 'HasValue', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}]",e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,2723,0,provider
cb316e92-475d-43e9-90d6-62003d2d91c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'constraints': [{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'dermatology', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}], 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 714, 'resultCount': 40, 'type': 'provider'}",66fbe7a055f202ce26f4194a,2024-10-01 15:14:24.956,SEARCH_PERFORMED,"[{'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'dermatology', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}]",2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,714,40,provider
3f200b3c-574d-4339-8103-b8e122921e3a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'constraints': [{'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}], 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1204, 'resultCount': 408, 'type': 'provider'}",66fc0f2955f202ce26f6c167,2024-10-01 18:03:05.739,SEARCH_PERFORMED,"[{'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family medicine', 'nodeTypes': ['specialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}, {'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}]",994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,1204,408,provider
9c2611e2-7da9-4699-b8a9-756b50ce6f48,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 854, 'resultCount': 57, 'type': 'provider'}",66fc51fdce37c378347d6742,2024-10-01 22:48:13.437,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,854,57,provider
9c2611e2-7da9-4699-b8a9-756b50ce6f48,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'constraints': [{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 762, 'resultCount': 57, 'type': 'provider'}",66fc5206ce37c378347d67dc,2024-10-01 22:48:22.786,SEARCH_PERFORMED,"[{'obj': {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'urology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,762,57,provider
eb6df572-8126-44e4-bf6f-60ad97c79ea9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,"{'constraints': [{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'neurology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}], 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 802, 'resultCount': 170, 'type': 'provider'}",66fbfa6ece37c3783477e189,2024-10-01 16:34:38.156,SEARCH_PERFORMED,"[{'obj': {'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'provider'}, 'relation': 'Is', 'subject': {'name': 'A'}}, {'obj': [{'graphId': 'b860c2c45ff8a68c4e17077237b407f89b4910f8', 'nodeId': 'neurology', 'nodeTypes': ['specialty', 'subspecialty']}], 'relation': 'Has', 'subject': {'name': 'A'}}]",994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,802,170,provider
