CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency,said
87cccc82-c286-4ea6-b60c-363c6b8c9baa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 544, 'said': 'What kind of provider do you need?'}",670823f486501aa6ad2129b7,2024-10-10 21:59:00.206,SAID,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,544,What kind of provider do you need?
87cccc82-c286-4ea6-b60c-363c6b8c9baa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 496, 'said': 'What is your zip code or city? This will help find providers near you.'}",670823ff86501aa6ad212a50,2024-10-10 21:59:11.158,SAID,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,496,What is your zip code or city? This will help find providers near you.
71989c95-9f91-4e9d-a2f9-65f88bfc78e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 608, 'said': 'What is your zip code or city? This will help find providers near you.'}",670833e68529bdd2887e588d,2024-10-10 23:07:02.411,SAID,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,608,What is your zip code or city? This will help find providers near you.
37c3ac0f-14ac-45f5-911f-f77a6824f864,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,188,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 459, 'said': 'What kind of provider do you need?'}",67032737ce37c37834c8b6bc,2024-10-07 03:11:35.649,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,459,What kind of provider do you need?
70351be8-c468-4ff1-a87d-caf0f3e87b0f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1995, 'said': 'What kind of provider do you need?'}",67020beece37c37834bee6d2,2024-10-06 07:02:54.979,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1995,What kind of provider do you need?
70351be8-c468-4ff1-a87d-caf0f3e87b0f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 762, 'said': 'What is your zip code or city? This will help find providers near you.'}",67020bf5ce37c37834bee6ee,2024-10-06 07:03:01.882,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,762,What is your zip code or city? This will help find providers near you.
488414de-0e80-405f-a89b-4e72e0ce6325,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2260, 'said': 'What is your zip code or city? This will help find providers near you.'}",67031f35ce37c37834c84d12,2024-10-07 02:37:25.031,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2260,What is your zip code or city? This will help find providers near you.
e036cb70-186d-41f1-89c7-fccb28dba360,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 923, 'said': 'What kind of provider do you need?'}",6702da67ce37c37834c4e82c,2024-10-06 21:43:51.167,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,923,What kind of provider do you need?
d68e3a95-4900-460c-a9f1-f7960c349ebd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1010, 'said': 'What kind of provider do you need?'}",6702bb6355f202ce2638f95e,2024-10-06 19:31:31.499,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1010,What kind of provider do you need?
d68e3a95-4900-460c-a9f1-f7960c349ebd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1218, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702bc2755f202ce263902a8,2024-10-06 19:34:47.970,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1218,What is your zip code or city? This will help find providers near you.
950cba16-03bc-4a0d-bbb0-09fe769fb7b5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 504, 'said': 'What kind of provider do you need?'}",67030783ce37c37834c7214e,2024-10-07 00:56:19.960,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,504,What kind of provider do you need?
a35956c6-aa28-45f6-9370-4f7516e382ca,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 570, 'said': 'What kind of provider do you need?'}",6702fed455f202ce263c045b,2024-10-07 00:19:16.507,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,570,What kind of provider do you need?
a35956c6-aa28-45f6-9370-4f7516e382ca,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 738, 'said': 'Which type of doctor do you need?'}",6702feda55f202ce263c04b5,2024-10-07 00:19:22.514,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,738,Which type of doctor do you need?
5aa515f0-d88f-4e36-b50f-62819e12bcea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': 'b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1899, 'said': 'What kind of provider do you need?'}",67027d9b55f202ce2636a66d,2024-10-06 15:07:55.816,SAID,b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1899,What kind of provider do you need?
5aa515f0-d88f-4e36-b50f-62819e12bcea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': 'b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1709, 'said': 'What is your zip code or city? This will help find providers near you.'}",67027daf55f202ce2636a6f4,2024-10-06 15:08:15.433,SAID,b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1709,What is your zip code or city? This will help find providers near you.
76c86fe8-553c-4099-b380-ef490cfbd439,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1183, 'said': 'Which type of doctor do you need?'}",6702e65055f202ce263ae9dd,2024-10-06 22:34:40.301,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1183,Which type of doctor do you need?
01a33e0a-4462-4b8d-9fe6-8e99c36db246,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 796, 'said': 'What kind of provider do you need?'}",6703055cce37c37834c70858,2024-10-07 00:47:08.895,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,796,What kind of provider do you need?
01a33e0a-4462-4b8d-9fe6-8e99c36db246,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1240, 'said': 'Which type of doctor do you need?'}",67030572ce37c37834c7093e,2024-10-07 00:47:30.800,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1240,Which type of doctor do you need?
0c2ceadf-2c7a-4307-beb3-20cba531a3d6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1103, 'said': 'What kind of provider do you need?'}",6702a177ce37c37834c22bb5,2024-10-06 17:40:55.036,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1103,What kind of provider do you need?
48759ec7-e2b5-4458-8e37-b0a88aa911f4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 609, 'said': 'What kind of provider do you need?'}",6701df58ce37c37834bd4e07,2024-10-06 03:52:40.532,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,609,What kind of provider do you need?
48759ec7-e2b5-4458-8e37-b0a88aa911f4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 613, 'said': 'Which type of doctor do you need?'}",6701df71ce37c37834bd4f39,2024-10-06 03:53:05.426,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,613,Which type of doctor do you need?
dce8cf5b-c80c-491c-b7e7-002f87ac3881,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2134, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6702d7c4ce37c37834c4c89a,2024-10-06 21:32:36.695,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2134,"I didn't quite catch that, can you please say it in a different way?"
3769c7a6-c96e-4cf0-bc47-50225cce2cf5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 2040, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6701e1a555f202ce26337893,2024-10-06 04:02:29.526,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,2040,"I didn't quite catch that, can you please say it in a different way?"
5a9bbc03-f43b-4e77-8b8d-22e39788cc62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 897, 'said': 'What kind of provider do you need?'}",6702b00555f202ce2638787a,2024-10-06 18:43:01.562,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,897,What kind of provider do you need?
5a9bbc03-f43b-4e77-8b8d-22e39788cc62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 861, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702b00855f202ce263878ae,2024-10-06 18:43:04.378,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,861,What is your zip code or city? This will help find providers near you.
9fda2491-8132-4ccb-8336-472178313e7d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1719, 'said': 'What kind of provider do you need?'}",6702b6c955f202ce2638c54d,2024-10-06 19:11:53.939,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1719,What kind of provider do you need?
9fda2491-8132-4ccb-8336-472178313e7d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 842, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702b6d855f202ce2638c61b,2024-10-06 19:12:08.306,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,842,What is your zip code or city? This will help find providers near you.
800a2353-96a6-4bb1-a13a-f5db031f7d34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 890, 'said': 'What kind of provider do you need?'}",6702c61f55f202ce2639746a,2024-10-06 20:17:19.650,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,890,What kind of provider do you need?
174f2c63-8391-4b92-b652-2c63f4074a16,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1120, 'said': 'What kind of provider do you need?'}",67028ceb55f202ce263719e4,2024-10-06 16:13:15.202,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1120,What kind of provider do you need?
2594abd8-fd1d-4daa-8667-8876f5f3d7ce,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 955, 'said': 'What kind of provider do you need?'}",6702b4c5ce37c37834c31630,2024-10-06 19:03:17.235,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,955,What kind of provider do you need?
9b85b518-692e-4319-bbff-90f8048c7a8b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 652, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",67032502ce37c37834c899ac,2024-10-07 03:02:10.463,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,652,"I didn't quite catch that, can you please say it in a different way?"
1f5c830e-8189-4728-8167-ee25ab357a5e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': 'a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 915, 'said': 'What kind of provider do you need?'}",67028864ce37c37834c1338e,2024-10-06 15:53:56.016,SAID,a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,915,What kind of provider do you need?
577e9e52-ab5d-4b62-bb23-6a08de722c07,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1257, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6701e13a55f202ce26337491,2024-10-06 04:00:42.116,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1257,"I didn't quite catch that, can you please say it in a different way?"
fcdeeb1f-883b-47f8-81d6-925b0aba193b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 452, 'said': 'What kind of provider do you need?'}",6702d1e755f202ce2639fa6d,2024-10-06 21:07:35.555,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,452,What kind of provider do you need?
ad0dfbff-9780-40fb-ac58-e4788c2eb321,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 958, 'said': 'What kind of provider do you need?'}",6702ce53ce37c37834c44f6c,2024-10-06 20:52:19.090,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,958,What kind of provider do you need?
ad0dfbff-9780-40fb-ac58-e4788c2eb321,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 844, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702ce58ce37c37834c44fb5,2024-10-06 20:52:24.668,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,844,What is your zip code or city? This will help find providers near you.
1431cbf5-f416-42ff-831e-67d46fdbe341,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1762, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702f698ce37c37834c64bc6,2024-10-06 23:44:08.902,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1762,What is your zip code or city? This will help find providers near you.
1431cbf5-f416-42ff-831e-67d46fdbe341,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2584, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702f6b4ce37c37834c64d51,2024-10-06 23:44:36.086,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2584,What is your zip code or city? This will help find providers near you.
136c5d95-f524-4d3d-893d-d800bbc4ea15,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1306, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",670303f3ce37c37834c6f759,2024-10-07 00:41:07.301,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1306,"I didn't quite catch that, can you please say it in a different way?"
423ca8b4-0a6b-49ea-9671-976952cf6246,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 578, 'said': 'What kind of provider do you need?'}",6702a25ace37c37834c2360a,2024-10-06 17:44:42.941,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,578,What kind of provider do you need?
998198b1-fa18-4cf5-ade7-97470dd63b17,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 926, 'said': 'What kind of provider do you need?'}",670249eace37c37834c00315,2024-10-06 11:27:22.016,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6,926,What kind of provider do you need?
998198b1-fa18-4cf5-ade7-97470dd63b17,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 898, 'said': 'What is your zip code or city? This will help find providers near you.'}",670249ecce37c37834c0031f,2024-10-06 11:27:24.848,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6,898,What is your zip code or city? This will help find providers near you.
b18cd17e-cdb2-4e16-b1e4-0b7db1725ad1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 670, 'said': 'What kind of provider do you need?'}",6702dba0ce37c37834c4f892,2024-10-06 21:49:04.147,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,670,What kind of provider do you need?
b18cd17e-cdb2-4e16-b1e4-0b7db1725ad1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 536, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702dbafce37c37834c4f983,2024-10-06 21:49:19.693,SAID,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,536,What is your zip code or city? This will help find providers near you.
29ddec6b-e84e-461f-8e29-fba716118fc6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1124, 'said': 'What kind of provider do you need?'}",6701db6855f202ce26333f4a,2024-10-06 03:35:52.741,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1124,What kind of provider do you need?
29ddec6b-e84e-461f-8e29-fba716118fc6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1512, 'said': 'What is your zip code or city? This will help find providers near you.'}",6701db7e55f202ce26334031,2024-10-06 03:36:14.692,SAID,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1512,What is your zip code or city? This will help find providers near you.
666d9803-aa8d-4cc5-bc12-91a762f42838,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,95,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 995, 'said': 'What kind of provider do you need?'}",6702b1bfce37c37834c2f1a6,2024-10-06 18:50:23.276,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,995,What kind of provider do you need?
666d9803-aa8d-4cc5-bc12-91a762f42838,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,106,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 471, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702b1c5ce37c37834c2f1fd,2024-10-06 18:50:29.253,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,471,What is your zip code or city? This will help find providers near you.
666d9803-aa8d-4cc5-bc12-91a762f42838,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,117,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2494, 'said': 'What is your zip code or city? This will help find providers near you.'}",6702b1d3ce37c37834c2f2ab,2024-10-06 18:50:43.363,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2494,What is your zip code or city? This will help find providers near you.
666d9803-aa8d-4cc5-bc12-91a762f42838,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,131,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1579, 'said': 'What kind of provider do you need?'}",6702b1e5ce37c37834c2f39c,2024-10-06 18:51:01.238,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1579,What kind of provider do you need?
a9b32466-b552-4725-9e85-2e013d0e3961,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 995, 'said': 'What kind of provider do you need?'}",6702a85f55f202ce26382210,2024-10-06 18:10:23.065,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,995,What kind of provider do you need?
a9b32466-b552-4725-9e85-2e013d0e3961,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2419, 'said': 'Which type of doctor do you need?'}",6702a89a55f202ce2638246c,2024-10-06 18:11:22.127,SAID,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2419,Which type of doctor do you need?
