@utterance,ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,arrivedWhileProcessingPreviousUtterance,arrivedWhileSpeaking,cloudRecordingId,data,eventData,eventId,provider,speechDuration,sttConfidence,timestamp,typeOfEvent,utterance,utteranceType
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,121,,,,,"{'utterance': 'Hello', 'utteranceType': 'text'}",67082231d7b6713c29c0d2ef,,,,2024-10-10 21:51:29.830,USER_UTTERANCE,Hello,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,126,,,,,"{'utterance': 'So I want to schedule an appointment ', 'utteranceType': 'text'}",6708226fd7b6713c29c0d73a,,,,2024-10-10 21:52:31.756,USER_UTTERANCE,So I want to schedule an appointment ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,132,,,,,"{'utterance': 'Grano De Oro', 'utteranceType': 'text'}",670822c0d7b6713c29c0ddb0,,,,2024-10-10 21:53:52.551,USER_UTTERANCE,Grano De Oro,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,137,,,,,"{'utterance': 'No', 'utteranceType': 'text'}",67082314d7b6713c29c0e3bf,,,,2024-10-10 21:55:16.580,USER_UTTERANCE,No,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,144,,,,,"{'utterance': 'Male', 'utteranceType': 'text'}",67082397d7b6713c29c0ecfe,,,,2024-10-10 21:57:26.962,USER_UTTERANCE,Male,text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXRHeHB3OERHVXA4VEVZUXZHSWVrakJyVldjVkxHdjdrenFRcDVUT3YKMzhVOVVzS2w4bE9UOXlhUjVCRnRPbWV6NFR5L0ZRVkEzTHh0UGg1RjJCZDFZVEMxN0tFMHB1dmRJVXZVCkEzSjY2RmdhUHlXdjJ1eUlQc1hVaExQQkZpNW9vZWM0azFyTXV3b25sZjhZVVludU1VL1NjZ0ZjaURiRQphb202dlJTSlY3UE1jVVpqb3dDVVAzQnFEZy93WU41Z051Sll6UWZZR29GcW5iY01sQi9panoyZHhFbkIKV1N5UnFQMWtXbmk3R3ZMb0lyWDhyYXVsR3o0QU1vSXN5V2YzWFA2ZUE3aWtidFlvejh1ZHlFdC81bXF0CktwQ0RTbVVSK1BVSE1yNkVJYkF3ZTh0M0RRPT0KPVpkeFgKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,148,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXRHeHB3OERHVXA4VEVZUXZHSWVrakJyVldjVkxHdjdrenFRcDVUT3YKMzhVOVVzS2w4bE9UOXlhUjVCRnRPbWV6NFR5L0ZRVkEzTHh0UGg1RjJCZDFZVEMxN0tFMHB1dmRJVXZVCkEzSjY2RmdhUHlXdjJ1eUlQc1hVaExQQkZpNW9vZWM0azFyTXV3b25sZjhZVVludU1VL1NjZ0ZjaURiRQphb202dlJTSlY3UE1jVVpqb3dDVVAzQnFEZy93WU41Z051Sll6UWZZR29GcW5iY01sQi9panoyZHhFbkIKV1N5UnFQMWtXbmk3R3ZMb0lyWDhyYXVsR3o0QU1vSXN5V2YzWFA2ZUE3aWtidFlvejh1ZHlFdC81bXF0CktwQ0RTbVVSK1BVSE1yNkVJYkF3ZTh0M0RRPT0KPVpkeFgKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=', 'utterance': 'Excellus, [STREET_ADDRESS][PERSON_NAME] and my phone number is [PHONE_NUMBER]', 'utteranceType': 'text'}",6708243ad7b6713c29c0f90a,,,,2024-10-10 22:00:10.361,USER_UTTERANCE,"Excellus, [STREET_ADDRESS][PERSON_NAME] and my phone number is [PHONE_NUMBER]",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,158,,,,,"{'utterance': '14616', 'utteranceType': 'text'}",670824a1d7b6713c29c10064,,,,2024-10-10 22:01:53.745,USER_UTTERANCE,14616,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,163,,,,,"{'utterance': 'Yes ', 'utteranceType': 'text'}",670824d9d7b6713c29c10468,,,,2024-10-10 22:02:49.484,USER_UTTERANCE,Yes ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,167,,,,,"{'utterance': 'Spanish ', 'utteranceType': 'text'}",670824fad7b6713c29c106d5,,,,2024-10-10 22:03:22.833,USER_UTTERANCE,Spanish ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,183,,,,,"{'utterance': 'I want see a Urologist because I want to know the information about doing the circumsicion', 'utteranceType': 'text'}",6708268214519701d6fdd983,,,,2024-10-10 22:09:54.058,USER_UTTERANCE,I want see a Urologist because I want to know the information about doing the circumsicion,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,14,,,,,"{'utterance': 'schedule vasectomy', 'utteranceType': 'text'}",6707f5ba86501aa6ad1ea243,,,,2024-10-10 18:41:46.884,USER_UTTERANCE,schedule vasectomy,text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVNTTVBQTnNlbyt2V2cydTVXSTlxV3dlTVJYeUNaaHZrN0twK1lGNkwKNlRiWXhqcHNkeWtndk1FcU4reDJaYzV6Q201QnNTckU0dFVBZ0FGODZZcGZrVEJ4MnhxWkR3SEo2UzNEClJ1MzF2QXk1Rm5CdTdwNFB0aU1PQWFqaGVSdU9UbTRhcWc4b3Z2aTVad3dqWGl5S0FQYlNUQUdlZDBVaworVmZFL1hPV3lIQ0lla3BxM0J4VWZPVlJHNEo5OFVGYXp0blU2aDJndktldFNaN1RQSUc3TXp2VWlRZ3EKcjJxMXFnZWpxMUw4V0lNMlJGZDNhWERTMXJ2THNtL1hLR1U9Cj05Rk5hCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,25,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVNTTVBQTnNlbyt2V2cydTVXSTlxV3dlTVJYeUNaaHZrN0twK1lGNkwKNlRiWXhqcHNkeWtndk1FcU4reDJaYzV6Q201QnNTckU0dFVBZ0FGODZZcGZrVEJ4MnhxWkR3SEo2UzNEClJ1MzF2QXk1Rm5CdTdwNFB0aU1PQWFqaGVSdU9UbTRhcWc4b3Z2aTVad3dqWGl5S0FQYlNUQUdlZDBVaworVmZFL1hPV3lIQ0lla3BxM0J4VWZPVlJHNEo5OFVGYXp0blU2aDJndktldFNaN1RQSUc3TXp2VWlRZ3EKcjJxMXFnZWpxMUw4V0lNMlJGZDNhWERTMXJ2THNtL1hLR1U9Cj05Rk5hCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': 'what about [PERSON_NAME][FIRST_NAME][LAST_NAME]', 'utteranceType': 'text'}",6707f5c886501aa6ad1ea31c,,,,2024-10-10 18:42:00.492,USER_UTTERANCE,what about [PERSON_NAME][FIRST_NAME][LAST_NAME],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVNzWFpEREM3Umh6MWhpakhZb0daSFEwSldoSkY3cTJwYVhmMExqTWcKRkt0Q1NwVHMxbFhydzVITTk5UlIrbXRiK1RLK1FZZm1OeVBUaGdMbUdWaW5SREFIeGxoR2JyVzZnc0RMCmNVUE53T0JnaXQ3S1BuZ1g2b1M4aWIxdk9mdktmT0duVmMyRzZUc0NkT254MzNyY0Z5dlNSd0dMaFFRcQpNSzZ6cUVnTitGMzZWc21abXowUG0razdyMDBMODBIdmxoQnk0M3EzdVpOVGFmeE8yRnVyaXNCRWxKbmEKK1FmemswSm1MM21MbEJOVStFMG9nRmlsa3FHYwo9aHVDKwotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,49,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVNzWFpEREM3Umh6MWhpakhZb0daSFEwSldoSkY3cTJwYVhmMExqTWcKRkt0Q1NwVHMxbFhydzVITTk5UlIrbXRiK1RLK1FZZm1OeVBUaGdMbUdWaW5SREFIeGxoR2JyVzZnc0RMCmNVUE53T0JnaXQ3S1BuZ1g2b1M4aWIxdk9mdktmT0duVmMyRzZUc0NkT254MzNyY0Z5dlNSd0dMaFFRcQpNSzZ6cUVnTitGMzZWc21abXowUG0razdyMDBMODBIdmxoQnk0M3EzdVpOVGFmeE8yRnVyaXNCRWxKbmEKK1FmemswSm1MM21MbEJOVStFMG9nRmlsa3FHYwo9aHVDKwotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'utterance': 'Provider [LAST_NAME][PERSON_NAME][FIRST_NAME]', 'utteranceType': 'suggestion'}",6707f68f14519701d6fb3e75,,,,2024-10-10 18:45:19.613,USER_UTTERANCE,Provider [LAST_NAME][PERSON_NAME][FIRST_NAME],suggestion
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVdaRFYyaXNCZzB2NGR1R1lEVndKczJac0gyc3RGRXJMQmtXbVRaNVkKcGtjSlovYy9MaTZUOXp0elk4cElLZXNXWm5YbXpoZk1oTVdDbFVaSEUydDFYVERWV2FLR1JNOHFRK0gvCmw0aG56UUs4TVNPakdGQVB1L2tGeVZBbHorY0F6OWcyQjZ3UXNIckxHeHVlYld1WlFGN1NYZ0ZYbVBMTQp2QlpWbXFtM2JyekNGQVdMYnMyNGJ5bFZ1bDl0dll6ckRJd2IvZXgxOHUwaGw1dno2UllXWUFnMVQ0UTAKZWRjS3o4QmxYdCtMb0lVc2RGTE1ta0RjRFVGblcrenNiOXVYZ3FJenRiZzdvS090SDdhc1BncjBVMU09Cj1Za3ExCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,58,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVdaRFYyaXNCZzB2NGR1R1lEVndKczJac0gyc3RGRXJMQmtXbVRaNVkKcGtjSlovYy9MaTZUOXp0elk4cElLZXNXWm5YbXpoZk1oTVdDbFVaSEUydDFYVERWV2FLR1JNOHFRK0gvCmw0aG56UUs4TVNPakdGQVB1L2tGeVZBbHorY0F6OWcyQjZ3UXNIckxHeHVlYld1WlFGN1NYZ0ZYbVBMTQp2QlpWbXFtM2JyekNGQVdMYnMyNGJ5bFZ1bDl0dll6ckRJd2IvZXgxOHUwaGw1dno2UllXWUFnMVQ0UTAKZWRjS3o4QmxYdCtMb0lVc2RGTE1ta0RjRFVGblcrenNiOXVYZ3FJenRiZzdvS090SDdhc1BncjBVMU09Cj1Za3ExCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': 'can i schedule vasectomy with [FIRST_NAME][PERSON_NAME][LAST_NAME]', 'utteranceType': 'text'}",6707f6b014519701d6fb408a,,,,2024-10-10 18:45:52.831,USER_UTTERANCE,can i schedule vasectomy with [FIRST_NAME][PERSON_NAME][LAST_NAME],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUkzcFZSV0kwNkZOREZmQjRENmR1UG45bkZCLzhqUFNYTm1DSXZwUEIKckJONmpmTDkwN1hyQUFOTHkza203WkxJQmJZZGJUWHFsVXBtcVVNSElWZHhYRENNdlpJREw1VmJQczdDClV5dVJja3VsTG1kOVJvWGxVWGxLeWNkNkhxMjJENVdzYVY0T0tIYWlzVHJacklvNEdxZlNpQUhvRzhlcQplSUFWWHBnZWFGUjVTeWdYb1RaWmlIWVZOd0tRZmpOTkw3a2hrejgwUmJ2dGU2U3kvYThUYzNrc1dyZ3IKOGhmM2tiQkp5dWdIVE9lMWpsSUVnc0J0TW5heVEzN25BSjdaZXM0NTVMUGlRU095VlkxaXFKelRQak1oCm5JRVV2WmVzMUx4a3I0WFZhNFgvRGdzc1JObWN3YXJtWlVCWCtiS2xVM3orbTVCTVMvQ1d0SDg9Cj03aWxFCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,67,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUkzcFZSV0kwNkZOREZmQjRENmR1UG45bkZCLzhqUFNYTm1DSXZwUEIKckJONmpmTDkwN1hyQUFOTHkza203WkxJQmJZZGJUWHFsVXBtcVVNSElWZHhYRENNdlpJREw1VmJQczdDClV5dVJja3VsTG1kOVJvWGxVWGxLeWNkNkhxMjJENVdzYVY0T0tIYWlzVHJacklvNEdxZlNpQUhvRzhlcQplSUFWWHBnZWFGUjVTeWdYb1RaWmlIWVZOd0tRZmpOTkw3a2hrejgwUmJ2dGU2U3kvYThUYzNrc1dyZ3IKOGhmM2tiQkp5dWdIVE9lMWpsSUVnc0J0TW5heVEzN25BSjdaZXM0NTVMUGlRU095VlkxaXFKelRQak1oCm5JRVV2WmVzMUx4a3I0WFZhNFgvRGdzc1JObWN3YXJtWlVCWCtiS2xVM3orbTVCTVMvQ1d0SDg9Cj03aWxFCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': 'when i call [PHONE_NUMBER] i enter an infinite loop and am unable to schedule anything.', 'utteranceType': 'text'}",6707f72514519701d6fb46d5,,,,2024-10-10 18:47:48.929,USER_UTTERANCE,when i call [PHONE_NUMBER] i enter an infinite loop and am unable to schedule anything.,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26753b47-c3ba-4e81-98a0-e5a4efb24af4,11,,,,,"{'utterance': 'Test results ', 'utteranceType': 'text'}",6707f7cb8529bdd2887b107f,,,,2024-10-10 18:50:35.788,USER_UTTERANCE,Test results ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26753b47-c3ba-4e81-98a0-e5a4efb24af4,21,,,,,"{'utterance': 'Culture department ', 'utteranceType': 'text'}",6707f7f88529bdd2887b130d,,,,2024-10-10 18:51:20.443,USER_UTTERANCE,Culture department ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,883fef3f-af29-41a0-85ed-9cf80a6b5481,11,,,,,"{'utterance': 'Do you have an emergency room near zip code 14454?', 'utteranceType': 'text'}",6707428414519701d6f543c4,,,,2024-10-10 05:57:07.925,USER_UTTERANCE,Do you have an emergency room near zip code 14454?,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,691a12e1-da37-4bac-bb2a-597d6229c37a,12,,,,,"{'utterance': 'COVID vaccine information', 'utteranceType': 'suggestion'}",6707fcb28529bdd2887b58a0,,,,2024-10-10 19:11:30.888,USER_UTTERANCE,COVID vaccine information,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,acc27247-0b82-43a1-9ace-d21d20493c7e,11,,,,,"{'utterance': 'I had glasses from here years ago ', 'utteranceType': 'text'}",6707efacd7b6713c29bcfe73,,,,2024-10-10 18:15:56.344,USER_UTTERANCE,I had glasses from here years ago ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,acc27247-0b82-43a1-9ace-d21d20493c7e,22,,,,,"{'utterance': '14615', 'utteranceType': 'text'}",6707efc1d7b6713c29bd002a,,,,2024-10-10 18:16:17.545,USER_UTTERANCE,14615,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,acc27247-0b82-43a1-9ace-d21d20493c7e,35,,,,,"{'utterance': 'braces ', 'utteranceType': 'text'}",6707f005d7b6713c29bd05c4,,,,2024-10-10 18:17:25.513,USER_UTTERANCE,braces ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,18,,,,,"{'utterance': 'Find a provider', 'utteranceType': 'suggestion'}",67082b368529bdd2887de5a3,,,,2024-10-10 22:29:58.858,USER_UTTERANCE,Find a provider,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,27,,,,,"{'utterance': 'Start over', 'utteranceType': 'suggestion'}",67082b528529bdd2887de715,,,,2024-10-10 22:30:26.254,USER_UTTERANCE,Start over,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,31,,,,,"{'utterance': 'find urologist in geneva,NY', 'utteranceType': 'text'}",67082b688529bdd2887de865,,,,2024-10-10 22:30:47.967,USER_UTTERANCE,"find urologist in geneva,NY",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,43,,,,,"{'utterance': 'Urology provider', 'utteranceType': 'suggestion'}",67082b748529bdd2887de91d,,,,2024-10-10 22:31:00.520,USER_UTTERANCE,Urology provider,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,56,,,,,"{'utterance': '14456', 'utteranceType': 'text'}",67082b818529bdd2887de9d5,,,,2024-10-10 22:31:13.718,USER_UTTERANCE,14456,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,66,,,,,"{'utterance': 'Start over', 'utteranceType': 'suggestion'}",67082bf48529bdd2887defce,,,,2024-10-10 22:33:08.734,USER_UTTERANCE,Start over,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f42b79b5-0337-42c4-8ba1-87d469fa5cff,99,,,,,"{'utterance': 'talk with an agent', 'utteranceType': 'text'}",67082d13d7b6713c29c19c85,,,,2024-10-10 22:37:54.949,USER_UTTERANCE,talk with an agent,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d8cddfab-dd43-48cb-8849-a3ed07456043,33,,,,,"{'utterance': 'Find a provider', 'utteranceType': 'suggestion'}",67080fa28529bdd2887c65d2,,,,2024-10-10 20:32:18.836,USER_UTTERANCE,Find a provider,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34c9006f-1ac4-4d22-a206-847ec61260c9,11,,,,,"{'utterance': 'Talk to someone for EEG ', 'utteranceType': 'text'}",66fc2d47f5f972a5bee5fc6f,,,,2024-10-01 20:11:35.037,USER_UTTERANCE,Talk to someone for EEG ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6c42756a-b2ea-4864-ad7a-1831555df93e,11,,,,,"{'utterance': 'if we get flu vaccine elsewhere do we need to submit paperwork to prove ', 'utteranceType': 'text'}",66fc1692ce37c3783479e188,,,,2024-10-01 18:34:42.189,USER_UTTERANCE,if we get flu vaccine elsewhere do we need to submit paperwork to prove ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,11,,,,,"{'utterance': 'Urology', 'utteranceType': 'text'}",66fc53c055f202ce26fa912e,,,,2024-10-01 22:55:44.153,USER_UTTERANCE,Urology,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,23,,,,"{'data': {'queueName': 'Urology'}, 'query': {}, 'structuredType': 'live_chat'}","{'data': {'data': {'queueName': 'Urology'}, 'query': {}, 'structuredType': 'live_chat'}, 'utterance': '', 'utteranceType': 'structured'}",66fc544355f202ce26fa977b,,,,2024-10-01 22:57:55.021,USER_UTTERANCE,,structured
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,39,,,,,"{'utterance': 'Yes', 'utteranceType': 'suggestion'}",66fc544855f202ce26fa97d4,,,,2024-10-01 22:58:00.848,USER_UTTERANCE,Yes,suggestion
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUNoOWJlazVwa2d4QW1GMG82SUZ0VjRscEh3NWpOOXlGNFBoazE2K00KN1JFdjNzdkNFajl1V21KWXVNc202M2MyREdIQXh5M2lTdy9EWGJXWmViUUdoVEIwV0l0WWprOXF1RGxICmV5NExySzFuK0pVa0JONVA4c0xVWXBPczBOZXBYWjIyaTJCc3YyWXF4d3VFZ2p6NzlTN1NSQUVYczB2WQp1bVVaTFZRVWRTQkFvUk5QNlBoakYwTTFCa0JHNXFwVE81U05EaEU0SzlSUHMvL3BuNFRQd3Y5U2w4YlQKQ0VLRjk0V0U2TkpWRDhyZkVXbHNIdlhhCj1FR2IyCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,51,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUNoOWJlazVwa2d4QW1GMG82SUZ0VjRscEh3NWpOOXlGNFBoazE2K00KN1JFdjNzdkNFajl1V21KWXVNc202M2MyREdIQXh5M2lTdy9EWGJXWmViUUdoVEIwV0l0WWprOXF1RGxICmV5NExySzFuK0pVa0JONVA4c0xVWXBPczBOZXBYWjIyaTJCc3YyWXF4d3VFZ2p6NzlTN1NSQUVYczB2WQp1bVVaTFZRVWRTQkFvUk5QNlBoakYwTTFCa0JHNXFwVE81U05EaEU0SzlSUHMvL3BuNFRQd3Y5U2w4YlQKQ0VLRjk0V0U2TkpWRDhyZkVXbHNIdlhhCj1FR2IyCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': '[FIRST_NAME][PERSON_NAME][LAST_NAME]', 'utteranceType': 'text'}",66fc545a55f202ce26fa98cb,,,,2024-10-01 22:58:18.754,USER_UTTERANCE,[FIRST_NAME][PERSON_NAME][LAST_NAME],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVZXZHlhZjhGNXM0MjJpc2FYK3ZWV1JCMzJ3a0YwMHpCeHJGSTVKQjIKUG8xUThMd2RsWElMME9hUHNEa3paWnFFaDdIemRSL1FQY1p5R05PSGJuSThtakNpbjIxVXF2cG1weUlnCm4rMENtRHZJWEM4bEszWlF6VWtnaWV0UUliR2RGaDgvOFBCU2Y2dDRxZW9mSHRlTmd1alNQUUVPaERBZgpSYXp6aFZDTDdmVm9jUFdlczRHbEVsNXk2dmNnYi9lZXoxbjEzZXl5MHQxSEt4S0JZZm92TmhyWmExREkKWHp6TXptc2pJcnUvOGlVPQo9alh2YQotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,59,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVZXZHlhZjhGNXM0MjJpc2FYK3ZWV1JCMzJ3a0YwMHpCeHJGSTVKQjIKUG8xUThMd2RsWElMME9hUHNEa3paWnFFaDdIemRSL1FQY1p5R05PSGJuSThtakNpbjIxVXF2cG1weUlnCm4rMENtRHZJWEM4bEszWlF6VWtnaWV0UUliR2RGaDgvOFBCU2Y2dDRxZW9mSHRlTmd1alNQUUVPaERBZgpSYXp6aFZDTDdmVm9jUFdlczRHbEVsNXk2dmNnYi9lZXoxbjEzZXl5MHQxSEt4S0JZZm92TmhyWmExREkKWHp6TXptc2pJcnUvOGlVPQo9alh2YQotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'utterance': '[DATE]', 'utteranceType': 'text'}",66fc546355f202ce26fa9940,,,,2024-10-01 22:58:27.504,USER_UTTERANCE,[DATE],text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,974358d4-8741-4d5d-9d4d-ff387cf95fe6,76,,,,,"{'utterance': 'Hello, I’d like to schedule an appointment with my urology doctor and I have tried his office two days in a row and cannot get through to a live operator.', 'utteranceType': 'text'}",66fc549f55f202ce26fa9c40,,,,2024-10-01 22:59:27.367,USER_UTTERANCE,"Hello, I’d like to schedule an appointment with my urology doctor and I have tried his office two days in a row and cannot get through to a live operator.",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6b7abd03-aa3e-4983-bce8-726cfcfb6bd5,17,,,,,"{'utterance': 'urology', 'utteranceType': 'text'}",66fbe4c1ce37c37834766530,,,,2024-10-01 15:02:09.498,USER_UTTERANCE,urology,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6b7abd03-aa3e-4983-bce8-726cfcfb6bd5,28,,,,,"{'utterance': '14623', 'utteranceType': 'text'}",66fbe4c8ce37c378347665aa,,,,2024-10-01 15:02:16.138,USER_UTTERANCE,14623,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bca7e505-9e6a-450f-ad18-df6aa9b0c4d2,14,,,,,"{'utterance': 'I just', 'utteranceType': 'text'}",66fc7d5955f202ce26fc5ff6,,,,2024-10-02 01:53:13.402,USER_UTTERANCE,I just,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bca7e505-9e6a-450f-ad18-df6aa9b0c4d2,20,,,,,"{'utterance': ""I just wanted to  find out why some want to stop this from  being able to help Married  couples to be to have a baby    who aren't  able to the natural  way children are a blessing "", 'utteranceType': 'text'}",66fc7f8c55f202ce26fc74ab,,,,2024-10-02 02:02:35.998,USER_UTTERANCE,I just wanted to  find out why some want to stop this from  being able to help Married  couples to be to have a baby    who aren't  able to the natural  way children are a blessing ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bca7e505-9e6a-450f-ad18-df6aa9b0c4d2,31,,,,,"{'utterance': 'Not needed ', 'utteranceType': 'text'}",66fc7fc155f202ce26fc76b6,,,,2024-10-02 02:03:29.042,USER_UTTERANCE,Not needed ,text
